"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CAD_5mon","CAD_7mon","CBB_5mon","CBB_7mon","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CAD_3mon","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep1_GM9103-22_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","GM9103-22","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32.91959646,NA,140,10.69444444,9,92,10.6944444444444,3.52056795475,7.7,3,2,NA,20,5,4,25,4,165,15,9,3,1,2,3,42,4000,382,0,23,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep1_GM9108-5_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33.71473255,NA,175,21.11111111,9,100,21.1111111111111,7.11755464944445,15.2,4,1,NA,45,13.4,8,25,1,210,45,9,1,1,1,3,70,4900,488,0,25,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep1_SM1127-8_13",1,13,2,4,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.25,NA,120,14.30555556,9,88,14.3055555555556,4.89965277777778,10.3,4,1,NA,30,6.8,8,25,2,200,15,9,2,1,2,3,68,4300,440,1,22,1,3,1,2
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep1_SM1759-29_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33.55552536,NA,135,13.88888889,9,92,13.8888888888889,4.66048963333333,10,3,1,NA,31,8,4,25,4,170,35,9,3,1,2,3,52,4900,484,4,23,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep1_SM3386-49_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33.18401963,NA,90,15.69444444,9,88,15.6944444444444,5.20804752526389,11.3,4,1,NA,35,9,6,25,3,170,30,9,2,1,2,3,60,4625,448,0,22,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep1_SM3387-40_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31.2895978,NA,230,10.41666667,9,100,10.4166666666667,3.25933310416667,7.5,3,1,NA,27,6.5,8,25,1,230,40,9,3,1,2,3,39,4575,398,4,25,1,3,3,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep1_SM3553-27_10",1,10,2,7,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,33.63509289,NA,200,24.72222222,9,60,24.7222222222222,8.31534240891667,17.8,4,1,NA,40,17,8,25,2,250,35,9,3,1,1,3,50,4900,486,0,15,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia","Caiseli,Caiselli,CAISELLI","202054CQPRC_pivi_rep1_SMB2446-2_3",1,3,1,3,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31.48070175,NA,215,10.41666667,9,100,10.4166666666667,3.279239765625,7.5,4,1,NA,18,4.2,8,25,1,215,50,9,2,1,3,3,51,4500,396,4,25,1,3,1,2
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_CG1141-1_30",2,30,4,3,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.16029541,NA,165,17.63888889,9,88,17.6388888888889,6.37827432926389,12.7,4,1,NA,35,9.4,8,25,2,190,50,9,3,1,2,3,63,3850,431,0,22,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_CM9456-12_17",2,17,3,1,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,33.59730942,NA,240,26.66666667,9,100,26.6666666666667,8.959282512,19.2,4,1,NA,50,15.5,8,25,1,240,35,9,3,1,1,3,85,4950,490,0,25,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_CM9912-167_25",2,25,4,8,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,30.22140784,NA,160,9.305555556,9,96,9.30555555555556,2.81226989622222,6.7,4,1,NA,20,4.8,6,25,3,190,50,9,1,1,2,3,40,4500,366,0,24,1,3,2,3
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_COL2215_19",2,19,3,3,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,37.08287402,NA,155,13.47222222,9,100,13.4722222222222,4.99588719436111,9.7,4,1,NA,28,8,6,25,3,220,45,9,3,1,2,3,47,4600,536,0,25,1,3,2,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_COL2215_28",2,28,4,5,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,36.97714932,NA,80,8.611111111,9,100,8.61111111111111,3.18414341366667,6.2,4,1,NA,16,3.5,6,25,3,160,30,9,3,1,4,3,42,3500,406,0,25,1,3,2,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_GM1406-13_32",2,32,4,1,"test"," (Operator: lizbethpino, Time: )","GM1406-13","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,31.65460511,NA,165,15.55555556,9,96,15.5555555555556,4.92404968377778,11.2,4,1,NA,33,10.1,8,25,2,190,30,9,3,1,2,3,46,4600,409,1,24,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_GM8870-29_27",2,27,4,6,"test"," (Operator: lizbethpino, Time: )","GM8870-29","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,30.77683307,NA,195,15.55555556,9,96,15.5555555555556,4.78750736644444,11.2,4,1,NA,30,10,8,25,2,195,45,9,2,1,2,3,45,4900,413,1,24,1,3,1,2
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_GM8870-84_22",2,22,3,6,"test"," (Operator: lizbethpino, Time: )","GM8870-84","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.5151184,NA,85,13.05555556,9,88,13.0555555555556,4.50614045777778,9.4,4,1,NA,30,7.1,6,25,3,170,15,9,2,1,2,3,42,4900,508,0,22,1,2,2,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_GM9103-22_24",2,24,3,8,"test"," (Operator: lizbethpino, Time: )","GM9103-22","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32.6299117,NA,170,9.027777778,9,92,9.02777777777778,2.94575591736111,6.5,3,3,NA,20,5.1,4,25,4,195,20,9,3,1,3,2,42,4000,376,3,23,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_GM9108-5_18",2,18,3,2,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.5221737,NA,250,28.88888889,9,96,28.8888888888889,10.2619612911111,20.8,4,1,NA,40,17.7,8,25,1,250,60,9,3,1,1,3,55,4625,503,4,24,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_SM1127-8_23",2,23,3,7,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,35.45293143,NA,120,14.72222222,9,96,14.7222222222222,5.21945934941667,10.6,4,1,NA,29,8.6,8,25,1,220,30,9,2,1,2,3,47,4400,477,1,24,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_SM1759-29_31",2,31,4,2,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.21562874,NA,250,24.30555556,9,80,24.3055555555556,8.31629865208333,17.5,4,1,NA,46,15,10,25,2,250,40,9,3,2,1,3,67,4650,475,0,20,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_SM3386-49_20",2,20,3,4,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.45147192,NA,90,16.94444444,9,88,16.9444444444444,5.83761051977778,12.2,4,1,NA,35,10.1,8,25,2,175,20,9,2,1,2,3,60,4925,509,0,22,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_SM3387-40_26",2,26,4,7,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31.84154064,NA,200,10.97222222,9,96,10.9722222222222,3.493724598,7.9,4,1,NA,26,7.1,6,25,3,200,25,9,3,1,2,3,33,4650,418,0,24,1,2,2,2
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep2_SM3553-27_21",2,21,3,5,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,33.07962963,NA,200,27.91666667,9,76,27.9166666666667,9.234729938375,20.1,4,2,NA,35,18.2,6,25,3,230,25,9,3,1,1,3,50,4900,472,0,19,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia","Caiseli,Caiselli,CAISELLI","202054CQPRC_pivi_rep2_SMB2446-2_29",2,29,4,4,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,32.19221716,NA,205,13.19444444,9,100,13.1944444444444,4.24758420861111,9.5,4,1,NA,20,4.2,8,25,1,205,45,9,3,1,2,3,65,4350,399,0,25,1,3,1,2
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_CG1141-1_40",3,40,5,8,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32.69246494,NA,110,12.77777778,9,68,12.7777777777778,4.17737052011111,9.2,3,1,NA,37,7.5,6,25,3,165,55,9,3,1,2,3,54,3700,349,1,17,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_CM9456-12_41",3,41,6,8,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31.02361242,NA,190,14.58333333,9,96,14.5833333333333,4.52427681125,10.5,4,1,NA,32,8.8,6,25,3,190,45,9,3,1,2,3,62,4650,398,4,24,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_CM9912-167_39",3,39,5,7,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,31.70933245,NA,215,21.11111111,9,92,21.1111111111111,6.69419240611111,15.2,4,1,NA,40,12.5,8,25,2,230,60,9,1,1,1,3,66,5000,446,1,23,1,2,1,4
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_COL2215_36",3,36,5,4,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.08906175,NA,145,11.52777778,9,100,11.5277777777778,3.92971128506944,8.3,4,1,NA,22,5,6,25,3,205,25,9,3,1,2,3,46,4650,472,0,25,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_COL2215_43",3,43,6,6,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,35.72772467,NA,135,9.305555556,9,100,9.30555555555556,3.32466326790278,6.7,4,2,NA,24,5.2,6,25,3,180,30,9,3,1,3,3,47,4700,516,0,25,1,3,1,2
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_GM1406-13_34",3,34,5,2,"test"," (Operator: lizbethpino, Time: )","GM1406-13","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,30.4224869,NA,240,19.30555556,9,100,19.3055555555556,5.87323010986111,13.9,4,1,NA,32,12.2,8,25,1,240,45,9,3,1,1,2,47,4575,377,1,25,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_GM8870-29_37",3,37,5,5,"test"," (Operator: lizbethpino, Time: )","GM8870-29","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.21113744,NA,195,19.02777778,9,92,19.0277777777778,6.50961920733333,13.7,4,1,NA,34,12,8,25,2,195,50,9,2,1,1,3,59,4700,480,0,23,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_GM8870-84_33",3,33,5,1,"test"," (Operator: lizbethpino, Time: )","GM8870-84","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,36.26087606,NA,100,23.33333333,9,92,23.3333333333333,8.46087108066667,16.8,4,1,NA,50,14.7,6,25,1,185,30,9,3,1,1,3,67,4900,551,0,23,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_GM9103-22_35",3,35,5,3,"test"," (Operator: lizbethpino, Time: )","GM9103-22","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,31.2806433,NA,175,12.5,9,80,12.5,3.9100804125,9,4,3,NA,25,6.2,6,25,4,210,30,9,3,1,2,3,50,4750,413,0,20,1,3,2,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_GM9108-5_46",3,46,6,3,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.06840641,NA,185,16.25,9,96,16.25,5.536116041625,11.7,4,1,NA,35,9.5,10,25,2,220,30,9,3,1,2,3,60,5000,507,0,24,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_SM1127-8_42",3,42,6,7,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,33.36133005,NA,115,10.83333333,9,92,10.8333333333333,3.61414408875,7.8,4,1,NA,20,5.5,6,25,3,185,30,9,2,1,2,2,45,4275,418,0,23,1,2,2,2
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_SM1759-29_38",3,38,5,6,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33.1259839,NA,145,18.19444444,9,96,18.1944444444444,6.02708873736111,13.1,4,1,NA,30,8.5,6,25,3,175,25,9,3,1,2,3,45,4950,478,1,24,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_SM3386-49_44",3,44,6,5,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.77681564,NA,90,22.5,9,92,22.5,7.824783519,16.2,4,1,NA,47,13.8,6,25,2,190,25,9,1,1,1,3,65,4800,504,0,23,1,3,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_SM3387-40_47",3,47,6,2,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.40441031,NA,260,13.47222222,9,100,13.4722222222222,4.63503861120833,9.7,4,1,NA,28,8.2,10,25,1,260,40,9,3,1,2,3,46,4500,464,0,25,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia",NA,"202054CQPRC_pivi_rep3_SM3553-27_48",3,48,6,1,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32.82292818,NA,205,24.02777778,9,52,24.0277777777778,7.88662024325,17.3,4,1,NA,40,15.8,10,25,2,225,45,9,3,1,1,3,47,4200,399,2,13,1,2,1,1
2020,"202054CQPRC_pivi","202054CQPRC_pivi",5,4,"2020-September-09","2021-July-22","Pivijay. Magdalena, Colombia","Caiseli,Caiselli,CAISELLI","202054CQPRC_pivi_rep3_SMB2446-2_45",3,45,6,4,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.41666667,-74.31666667,51,"Magdalena","Colombia","Subhumid lowland tropics","pivi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,33.25877873,NA,260,11.80555556,9,88,11.8055555555556,3.92638360006944,8.5,4,1,NA,30,6.5,8,25,1,260,65,9,3,1,2,3,56,4000,389,0,22,1,3,1,2
2021,"202171DVPRC_repe","202171DVPRC_repe",6.5,4,"2021-August-27","2022-August-24","Repelon. Atlantico, Colombia",NA,"202171DVPRC_repe_rep1_CG1141-1_19",1,19,3,1,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,33.70567895,NA,280,46.36752137,9,96,46.3675213675214,15.6284878892094,43.4,4,1,NA,48,30.1,12,25,1,280,30,9,3,1,2,2,118,4400,438,0,24,1,2,1,1
2021,"202171DVPRC_repe","202171DVPRC_repe",6.5,4,"2021-August-27","2022-August-24","Repelon. Atlantico, Colombia",NA,"202171DVPRC_repe_rep1_CM4919-1_3",1,3,1,3,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,33.92196036,NA,300,48.29059829,9,100,48.2905982905983,16.3811176097436,45.2,4,1,NA,67,40.6,14,25,1,300,50,9,3,1,1,3,102,4600,463,0,25,1,3,1,5
2021,"202171DVPRC_repe","202171DVPRC_repe",6.5,4,"2021-August-27","2022-August-24","Repelon. Atlantico, Colombia",NA,"202171DVPRC_repe_rep1_CM9456-12_11",1,11,2,8,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,36.00839807,NA,290,38.56837607,9,96,38.5683760683761,13.8878543838355,36.1,3,1,NA,52,30.5,12,25,2,290,30,9,3,2,2,3,75,4200,467,0,24,2,2,3,1
2021,"202171DVPRC_repe","202171DVPRC_repe",6.5,4,"2021-August-27","2022-August-24","Repelon. Atlantico, Colombia",NA,"202171DVPRC_repe_rep1_CM9912-167_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,33.65159762,NA,340,46.04700855,9,96,46.0470085470085,15.4955540322863,43.1,4,1,NA,57,36.2,12,25,2,340,40,9,1,1,1,3,102,4100,407,2,24,1,3,1,1
2021,"202171DVPRC_repe","202171DVPRC_repe",6.5,4,"2021-August-27","2022-August-24","Repelon. Atlantico, Colombia",NA,"202171DVPRC_repe_rep1_COL2215_7",1,7,1,7,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,36.12056009,NA,150,24.03846154,9,100,24.0384615384615,8.68282694471154,22.5,3,1,NA,25,15.4,10,25,3,290,30,7,3,1,2,2,62,4000,447,1,25,1,2,1,1
